Id,SalePrice
2735,138683.01001307872
2736,140101.16063504718
2737,124080.01200358762
2738,134817.7736290198
2739,161550.16160025698
2740,136011.27672935618
2741,149439.91796327167
2742,151608.7760569951
2743,156006.92198213766
2744,160538.53040045575
2745,139146.3208939154
2746,136318.11262001118
2747,142764.03385887985
2748,125366.87544986967
2749,128689.96209708156
2750,134527.49374417108
2751,135919.76824171995
2752,192305.8652855913
2753,146074.31899769392
2754,206681.12622612301
2755,133129.64920762004
2756,94093.76908838682
2757,67296.05049244947
2758,86217.49107427345
2759,157752.74330138322
2760,123451.25800427458
2761,145204.99954833687
2762,142950.942933112
2763,185213.9192391651
2764,146503.7201150196
2765,276886.21387497755
2766,137275.63989372685
2767,86512.08647144985
2768,132595.08228410865
2769,130803.26131312545
2770,138813.01116667822
2771,109642.99852465864
2772,113308.37917273221
2773,170661.0824979764
2774,144899.5148228886
2775,117798.98002831111
2776,139131.87226301478
2777,142836.57754789616
2778,99259.86371930089
2779,126352.91061925494
2780,95896.18096084002
2781,96319.79369986498
2782,94218.19891713711
2783,97137.93337497624
2784,121606.29219377248
2785,138407.16069246933
2786,67775.67657739719
2787,126192.3675380844
2788,74894.25173594462
2789,170010.40169400736
2790,92178.44281311384
2791,110551.21643472354
2792,61113.07316489769
2793,165215.79520881793
2794,98381.8408010576
2795,124193.05005021769
2796,98702.84834199918
2797,203977.7257613446
2798,106644.16711491685
2799,117606.04570402307
2800,64953.998459815666
2801,110255.60080942942
2802,132709.12414402203
2803,167450.76142155792
2804,132906.0119488734
2805,100427.04073016533
2806,80352.7744458538
2807,154535.4885485388
2808,149441.2671633219
2809,134955.37135682322
2810,128790.05168652436
2811,163232.6464168328
2812,158569.27353958483
2813,157021.38764828976
2814,153133.9442793756
2815,106517.9665184663
2816,244800.80143901668
2817,155497.6630881918
2818,130558.62450951949
2819,159567.6624231608
2820,139610.74660012388
2821,109685.30057124898
2822,199838.77237368998
2823,324390.6940875098
2824,183741.75319569197
2825,148656.36842946082
2826,132567.2570735843
2827,138256.1619749675
2828,219484.91705132765
2829,215032.05514576368
2830,230762.18905857092
2831,175705.18952644515
2832,256314.75231627916
2833,298768.65495267377
2834,214334.10445428215
2835,217138.34916077714
2836,193101.61506840563
2837,154841.78370163764
2838,151621.93285763636
2839,175798.4984744456
2840,200954.23805858073
2841,205081.55154906277
2842,232291.44949649964
2843,147676.33748381864
2844,167786.21243345807
2845,123257.65339284229
2846,209810.2061583709
2847,203822.99928350424
2848,217429.66225825856
2849,200978.83062377124
2850,277720.026078352
2851,220344.58023446484
2852,235204.87668018206
2853,237763.86998703916
2854,139860.06528767012
2855,202709.53724252508
2856,199877.29227419858
2857,188341.00878952775
2858,202187.8235003062
2859,116171.86398425326
2860,127050.61243883347
2861,123158.06782582004
2862,194572.13523636037
2863,126924.39137997385
2864,248607.70332933753
2865,137087.08718502187
2866,137944.77773233264
2867,97881.57074519132
2868,96050.73196240242
2869,106213.9781354386
2870,119013.51718470536
2871,82414.94647073493
2872,48945.388700940835
2873,98053.21668349925
2874,147114.22435428482
2875,116188.30135004604
2876,161953.82969425822
2877,144416.180501552
2878,162136.82073464087
2879,143005.58642444387
2880,103429.60672744992
2881,146944.12615729915
2882,178657.64020848574
2883,193226.6738275411
2884,197817.43384636272
2885,190658.50708409434
2886,236591.7116148001
2887,96814.68775149688
2888,138595.292674807
2889,55940.75668175263
2890,80692.6899143611
2891,136261.04323832644
2892,50346.96439632222
2893,82998.34226216284
2894,58446.34659628963
2895,329448.2346904853
2896,281663.2434172134
2897,207966.88932957337
2898,145145.6116087991
2899,210849.7116837012
2900,159136.46731439812
2901,207381.32414465395
2902,190868.3233876605
2903,342449.1934397801
2904,353075.99355480296
2905,90169.89756746952
2906,192350.8453493609
2907,109492.45634861667
2908,129314.89135974579
2909,147618.9163421878
2910,78223.15812992374
2911,81168.35561031126
2912,147377.0815463492
2913,82415.65528109009
2914,76001.22150976326
2915,84106.42181895663
2916,82376.00395464107
2917,169534.78145938646
2918,116002.552179375
2919,222140.69559378695
